"","","","LG_Char","0.51"
"","","","GBD Version","4.01.2591","","","","","Temp","Limits Method"
"","","","Date","06-Feb-22 11:52:48 PM (PST)","","","","","32","Guaranteed By Design"
"","","","Die Type","VK78A-0B","","","","","",""
"","","","Product","Wafer Sort","","","","","",""
"","","","Lot Number","","","","","","",""
"","","","Wafer Number","","","","","","",""
"","","","Engineer","","","","","","",""
"","","","Approved By","","","","","","",""
"","","","","","","","","","",""
"","","","","","","","","","",""
"","","","","","","","","","",""
"","","","","","TestType","","","Mean","Median","StDev","Min","Max","","NoScale","PD","SD","OD","SU","OU","NSigDown","NSigUp","GBDMinck","GBDMaxck","GBDMin","GBDMax","TesterLow","TesterHigh","LimitOverrideLow","LimitOverrideHigh","ECMinInput","ECMaxInput","GBCalcType","GBCalcTester","GBCalcComp","GBCalcGage1","GBCalcGage2","GBCalcCorrTar","GBCalcCorrDeltaMin","GBCalcCorrDeltaMax","GBCalcIns","GBCalcSupplyMean","GBCorrReq","GBCalcBlank","GBTestType","LimitsMethod","GBTempReq","GBTempMeansTested","GBTempMeanMin","GBTempMeanMax","GBTempDriftNeg","GBTempDriftPos","GBTempSigmaDriftMin","GBTempSigmaDriftMax","GBTempSigmaMin","GBTempSigmaMax","GBResCalcGage","GBTempValidDriftNeg","GBTempValidDriftPos","GBTempECShiftMin","GBTempECShiftMax","GBUncertaintyMin","GBUncertaintyMax","GBResDefMin","GBResDefMax","GBResCalcMinTotal","GBResCalcMaxTotal","GBResUserLow","GBResUserHigh","GBResAppLow","GBResAppHigh","CalcEC","ECMinOutput","ECMaxOutput","FTMin","FTMax","FTSPFOnlyMin","FTSPFOnlyMax","FTSPFMin","FTSPFMax","","SigmaP","SigmaD","GBDPassedMethod","","","","","","dB","Group"
"","","","Test #","Test Name","Test Type","Temp","Unit","Mean","Median","Standard Deviation","Min","Max","","Default Scales?","Process Dependent","Scale (Down)","Offset (Down)","Scale (Up)","Offset (Up)","N Sigma (Down)","N Sigma (Up)","GBD No Scale Min","GBD No Scale Max","GBD Min","GBD Max","EC/QA Low Limit (from tester)","EC/QA High Limit (from tester)","EC/QA Low Limit (Override)","EC/QA High Limit (Override)","EC / QA Min (Input)","EC / QA Max (Input)","GB Type","Tester Accuracy","HW Component Accuracy","T2T Gage or Combined Gage Sigma","B2B Gage Sigma","Correlation Target","Correlation Delta Min","Correlation Delta Max","Insertion Repeatability","Supply Mean Shift","Correlation Components Required?","Calculation Blank?","GB Test Type?","Limits Method","Temperature Components Required?","Means of Temperatures tested","Temperature Mean Shift (Min)","Temperature Mean Shift (Max)","NegDrift","PosDrift","Temperature Sigma Drift","Temperature Sigma Drift","Temperature Sigma Shift (Min)","Temperature Sigma Shift (Max)","Calculated Gage Components","Valid NegDrift","Valid PosDrift","EC Shift (Min)","EC Shift (Max)","Uncertainty GB (Min)","Uncertainty GB (Max)","Default Guardband (Min)","Default Guardband (Max)","Calculated Guardband (Min)","Calculated Guardband (Max)","Override Guardband (Min)","Override Guardband (Max)","Applied Guardband (Min)","Applied Guardband (Max)","Calc EC?","EC / QA Min (Output)","EC / QA Max (Output)","FT Min","FT Max","(For Calc Only) SPF (Min)","(For Calc Only) SPF (Max)","(For Calc Only) FT SPF (Min)","(For Calc Only) FT SPF (Min)","QA
GBD
Flag","Population Sigmas Passed","Drift Sigmas Passed","Passed GBD by Method","QA CPK","FT CPK","FT CP Low","FT CP High","Yield Loss","","","Data Sheet Parameter","Notes","","","Sigma T Max","Sigma TSPF Max","Sigma T","32","","Neg Mean Drift","Pos Mean Drift","Drift Temp","32"
"","","","2100002","OTP byte 2 post/","PROD - EC","32","one","0.0","0.0","0.0","0.0","0.0","","","TRUE","1","0","1","0","","","","","0.0","0.0","","","0.0","0.0","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","0.0","0.0","0.0","0.0","","","0.0","0.0","","","","0.0","0.0","","","","","Fail","","","","","","","","","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","2100003","OTP byte 3 post/","PROD - EC","32","one","0.0","0.0","0.0","0.0","0.0","","","TRUE","1","0","1","0","","","","","0.0","0.0","","","0.0","0.0","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","0.0","0.0","0.0","0.0","","","0.0","0.0","","","","0.0","0.0","","","","","Fail","","","","","","","","","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","2100004","OTP byte 4 post/","PROD - EC","32","one","0.0","0.0","0.0","0.0","0.0","","","TRUE","1","0","1","0","","","","","0.0","0.0","","","0.0","0.0","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","0.0","0.0","0.0","0.0","","","0.0","0.0","","","","0.0","0.0","","","","","Fail","","","","","","","","","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","2100005","OTP byte 5 post/","PROD - EC","32","one","0.0","0.0","0.0","0.0","0.0","","","TRUE","1","0","1","0","","","","","0.0","0.0","","","0.0","0.0","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","0.0","0.0","0.0","0.0","","","0.0","0.0","","","","0.0","0.0","","","","","Fail","","","","","","","","","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","2100006","OTP byte 6 post/","PROD - EC","32","one","0.0","0.0","0.0","0.0","0.0","","","TRUE","1","0","1","0","","","","","0.0","0.0","","","0.0","0.0","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","0.0","0.0","0.0","0.0","","","0.0","0.0","","","","0.0","0.0","","","","","Fail","","","","","","","","","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","2100007","OTP byte 7 post/","PROD - EC","32","one","0.0","0.0","0.0","0.0","0.0","","","TRUE","1","0","1","0","","","","","0.0","0.0","","","0.0","0.0","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","0.0","0.0","0.0","0.0","","","0.0","0.0","","","","0.0","0.0","","","","","Fail","","","","","","","","","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","2100008","OTP byte 8 post/","PROD - EC","32","one","0.0","0.0","0.0","0.0","0.0","","","TRUE","1","0","1","0","","","","","0.0","0.0","","","0.0","0.0","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","0.0","0.0","0.0","0.0","","","0.0","0.0","","","","0.0","0.0","","","","","Fail","","","","","","","","","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","2100009","OTP byte 9 post/","PROD - EC","32","one","0.0","0.0","0.0","0.0","0.0","","","TRUE","1","0","1","0","","","","","0.0","0.0","","","0.0","0.0","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","0.0","0.0","0.0","0.0","","","0.0","0.0","","","","0.0","0.0","","","","","Fail","","","","","","","","","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","2100010","OTP byte 10 post/","PROD - EC","32","one","0.0","0.0","0.0","0.0","0.0","","","TRUE","1","0","1","0","","","","","0.0","0.0","","","0.0","0.0","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","0.0","0.0","0.0","0.0","","","0.0","0.0","","","","0.0","0.0","","","","","Fail","","","","","","","","","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","2100011","OTP byte 11 post/","PROD - EC","32","one","0.0","0.0","0.0","0.0","0.0","","","TRUE","1","0","1","0","","","","","0.0","0.0","","","0.0","0.0","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","0.0","0.0","0.0","0.0","","","0.0","0.0","","","","0.0","0.0","","","","","Fail","","","","","","","","","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","2100012","OTP byte 12 post/","PROD - EC","32","one","0.0","0.0","0.0","0.0","0.0","","","TRUE","1","0","1","0","","","","","0.0","0.0","","","0.0","0.0","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","0.0","0.0","0.0","0.0","","","0.0","0.0","","","","0.0","0.0","","","","","Fail","","","","","","","","","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","2100013","OTP byte 13 post/","PROD - EC","32","one","0.0","0.0","0.0","0.0","0.0","","","TRUE","1","0","1","0","","","","","0.0","0.0","","","0.0","0.0","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","0.0","0.0","0.0","0.0","","","0.0","0.0","","","","0.0","0.0","","","","","Fail","","","","","","","","","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","2100014","OTP byte 14 post/","PROD - EC","32","one","0.0","0.0","0.0","0.0","0.0","","","TRUE","1","0","1","0","","","","","0.0","0.0","","","0.0","0.0","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","0.0","0.0","0.0","0.0","","","0.0","0.0","","","","0.0","0.0","","","","","Fail","","","","","","","","","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","2100015","OTP byte 15 post/","PROD - EC","32","one","0.0","0.0","0.0","0.0","0.0","","","TRUE","1","0","1","0","","","","","0.0","0.0","","","0.0","0.0","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","0.0","0.0","0.0","0.0","","","0.0","0.0","","","","0.0","0.0","","","","","Fail","","","","","","","","","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","2100016","OTP byte 16 post/","PROD - EC","32","one","0.0","0.0","0.0","0.0","0.0","","","TRUE","1","0","1","0","","","","","0.0","0.0","","","0.0","0.0","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","0.0","0.0","0.0","0.0","","","0.0","0.0","","","","0.0","0.0","","","","","Fail","","","","","","","","","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","2100017","OTP byte 17 post/","PROD - EC","32","one","31.94218","32.0","16.29811","0.0","64.0","","","TRUE","1","0","1","0","","","","","-65.84647","129.7308","","","0.0","255.0E-09","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","12.75E-09","12.75E-09","0.0","0.0","","","12.75E-09","12.75E-09","","","","12.75E-09","242.25E-09","","","","","Fail","-1.959870","","","-653.2901E-03","-653.2901E-03","","","99.99999991768617%","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","2100018","OTP byte 18 post/","PROD - EC","32","one","33.99590","7.0","31.61491","0.0","71.0","","","TRUE","1","0","1","0","","","","","-155.6935","223.6853","","","0.0","255.0E-09","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","12.75E-09","12.75E-09","0.0","0.0","","","12.75E-09","12.75E-09","","","","12.75E-09","242.25E-09","","","","","Fail","-1.075312","","","-358.4374E-03","-358.4374E-03","","","99.9999998375521%","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","2100019","OTP byte 19 post/","PROD - EC","32","one","999.4545E-03","1.0","23.35072E-03","0.0","1.0","","","TRUE","1","0","1","0","","","","","859.3502E-03","1.139558","","","0.0","255.0E-09","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","12.75E-09","12.75E-09","0.0","0.0","","","12.75E-09","12.75E-09","","","","12.75E-09","242.25E-09","","","","","Fail","-42.80186","","","-14.26728","-14.26728","","","100%","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","2100020","OTP byte 20 post/","PROD - EC","32","one","16.74038","16.0","10.54011","0.0","42.0","","","TRUE","1","0","1","0","","","","","-46.50031","79.98108","","","0.0","255.0E-09","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","12.75E-09","12.75E-09","0.0","0.0","","","12.75E-09","12.75E-09","","","","12.75E-09","242.25E-09","","","","","Fail","-1.588254","","","-529.4181E-03","-529.4181E-03","","","99.99999975391671%","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","2100021","OTP byte 21 post/","PROD - EC","32","one","0.0","0.0","0.0","0.0","0.0","","","TRUE","1","0","1","0","","","","","0.0","0.0","","","0.0","0.0","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","0.0","0.0","0.0","0.0","","","0.0","0.0","","","","0.0","0.0","","","","","Fail","","","","","","","","","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","2100022","OTP byte 22 post/","PROD - EC","32","one","0.0","0.0","0.0","0.0","0.0","","","TRUE","1","0","1","0","","","","","0.0","0.0","","","0.0","0.0","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","0.0","0.0","0.0","0.0","","","0.0","0.0","","","","0.0","0.0","","","","","Fail","","","","","","","","","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","2100023","OTP byte 23 post/","PROD - EC","32","one","0.0","0.0","0.0","0.0","0.0","","","TRUE","1","0","1","0","","","","","0.0","0.0","","","0.0","0.0","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","0.0","0.0","0.0","0.0","","","0.0","0.0","","","","0.0","0.0","","","","","Fail","","","","","","","","","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","2100024","OTP byte 24 post/","PROD - EC","32","one","0.0","0.0","0.0","0.0","0.0","","","TRUE","1","0","1","0","","","","","0.0","0.0","","","0.0","0.0","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","0.0","0.0","0.0","0.0","","","0.0","0.0","","","","0.0","0.0","","","","","Fail","","","","","","","","","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","2100025","OTP byte 25 post/","PROD - EC","32","one","0.0","0.0","0.0","0.0","0.0","","","TRUE","1","0","1","0","","","","","0.0","0.0","","","0.0","0.0","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","0.0","0.0","0.0","0.0","","","0.0","0.0","","","","0.0","0.0","","","","","Fail","","","","","","","","","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","2100026","OTP byte 26 post/","PROD - EC","32","one","0.0","0.0","0.0","0.0","0.0","","","TRUE","1","0","1","0","","","","","0.0","0.0","","","0.0","0.0","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","0.0","0.0","0.0","0.0","","","0.0","0.0","","","","0.0","0.0","","","","","Fail","","","","","","","","","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","2100027","OTP byte 27 post/","PROD - EC","32","one","0.0","0.0","0.0","0.0","0.0","","","TRUE","1","0","1","0","","","","","0.0","0.0","","","0.0","0.0","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","0.0","0.0","0.0","0.0","","","0.0","0.0","","","","0.0","0.0","","","","","Fail","","","","","","","","","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","2100028","OTP byte 28 post/","PROD - EC","32","one","0.0","0.0","0.0","0.0","0.0","","","TRUE","1","0","1","0","","","","","0.0","0.0","","","0.0","0.0","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","0.0","0.0","0.0","0.0","","","0.0","0.0","","","","0.0","0.0","","","","","Fail","","","","","","","","","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","2100029","OTP byte 29 post/","PROD - EC","32","one","0.0","0.0","0.0","0.0","0.0","","","TRUE","1","0","1","0","","","","","0.0","0.0","","","0.0","0.0","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","0.0","0.0","0.0","0.0","","","0.0","0.0","","","","0.0","0.0","","","","","Fail","","","","","","","","","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","2100030","OTP byte 30 post/","PROD - EC","32","one","0.0","0.0","0.0","0.0","0.0","","","TRUE","1","0","1","0","","","","","0.0","0.0","","","0.0","0.0","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","0.0","0.0","0.0","0.0","","","0.0","0.0","","","","0.0","0.0","","","","","Fail","","","","","","","","","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","2100031","OTP byte 31 post/","PROD - EC","32","one","0.0","0.0","0.0","0.0","0.0","","","TRUE","1","0","1","0","","","","","0.0","0.0","","","0.0","0.0","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","0.0","0.0","0.0","0.0","","","0.0","0.0","","","","0.0","0.0","","","","","Fail","","","","","","","","","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","2100032","OTP byte 32 post/","PROD - EC","32","one","0.0","0.0","0.0","0.0","0.0","","","TRUE","1","0","1","0","","","","","0.0","0.0","","","0.0","0.0","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","0.0","0.0","0.0","0.0","","","0.0","0.0","","","","0.0","0.0","","","","","Fail","","","","","","","","","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","2100033","OTP byte 33 post/","PROD - EC","32","one","0.0","0.0","0.0","0.0","0.0","","","TRUE","1","0","1","0","","","","","0.0","0.0","","","0.0","0.0","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","0.0","0.0","0.0","0.0","","","0.0","0.0","","","","0.0","0.0","","","","","Fail","","","","","","","","","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","2100034","OTP byte 34 post/","PROD - EC","32","one","0.0","0.0","0.0","0.0","0.0","","","TRUE","1","0","1","0","","","","","0.0","0.0","","","0.0","0.0","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","0.0","0.0","0.0","0.0","","","0.0","0.0","","","","0.0","0.0","","","","","Fail","","","","","","","","","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","2100035","OTP byte 35 post/","PROD - EC","32","one","0.0","0.0","0.0","0.0","0.0","","","TRUE","1","0","1","0","","","","","0.0","0.0","","","0.0","0.0","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","0.0","0.0","0.0","0.0","","","0.0","0.0","","","","0.0","0.0","","","","","Fail","","","","","","","","","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","2100036","OTP byte 36 post/","PROD - EC","32","one","0.0","0.0","0.0","0.0","0.0","","","TRUE","1","0","1","0","","","","","0.0","0.0","","","0.0","0.0","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","0.0","0.0","0.0","0.0","","","0.0","0.0","","","","0.0","0.0","","","","","Fail","","","","","","","","","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","2100037","OTP byte 37 post/","PROD - EC","32","one","0.0","0.0","0.0","0.0","0.0","","","TRUE","1","0","1","0","","","","","0.0","0.0","","","0.0","0.0","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","0.0","0.0","0.0","0.0","","","0.0","0.0","","","","0.0","0.0","","","","","Fail","","","","","","","","","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","2100038","OTP byte 38 post/","PROD - EC","32","one","0.0","0.0","0.0","0.0","0.0","","","TRUE","1","0","1","0","","","","","0.0","0.0","","","0.0","0.0","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","0.0","0.0","0.0","0.0","","","0.0","0.0","","","","0.0","0.0","","","","","Fail","","","","","","","","","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","2100039","OTP byte 39 post/","PROD - EC","32","one","0.0","0.0","0.0","0.0","0.0","","","TRUE","1","0","1","0","","","","","0.0","0.0","","","0.0","0.0","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","0.0","0.0","0.0","0.0","","","0.0","0.0","","","","0.0","0.0","","","","","Fail","","","","","","","","","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","2100040","OTP byte 40 post/","PROD - EC","32","one","0.0","0.0","0.0","0.0","0.0","","","TRUE","1","0","1","0","","","","","0.0","0.0","","","0.0","0.0","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","0.0","0.0","0.0","0.0","","","0.0","0.0","","","","0.0","0.0","","","","","Fail","","","","","","","","","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","2100041","OTP byte 41 post/","PROD - EC","32","one","0.0","0.0","0.0","0.0","0.0","","","TRUE","1","0","1","0","","","","","0.0","0.0","","","0.0","0.0","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","0.0","0.0","0.0","0.0","","","0.0","0.0","","","","0.0","0.0","","","","","Fail","","","","","","","","","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","2100042","OTP byte 42 post/","PROD - EC","32","one","0.0","0.0","0.0","0.0","0.0","","","TRUE","1","0","1","0","","","","","0.0","0.0","","","0.0","0.0","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","0.0","0.0","0.0","0.0","","","0.0","0.0","","","","0.0","0.0","","","","","Fail","","","","","","","","","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","2100043","OTP byte 43 post/","PROD - EC","32","one","0.0","0.0","0.0","0.0","0.0","","","TRUE","1","0","1","0","","","","","0.0","0.0","","","0.0","0.0","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","0.0","0.0","0.0","0.0","","","0.0","0.0","","","","0.0","0.0","","","","","Fail","","","","","","","","","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","2100044","OTP byte 44 post/","PROD - EC","32","one","0.0","0.0","0.0","0.0","0.0","","","TRUE","1","0","1","0","","","","","0.0","0.0","","","0.0","0.0","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","0.0","0.0","0.0","0.0","","","0.0","0.0","","","","0.0","0.0","","","","","Fail","","","","","","","","","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","2100045","OTP byte 45 post/","PROD - EC","32","one","0.0","0.0","0.0","0.0","0.0","","","TRUE","1","0","1","0","","","","","0.0","0.0","","","0.0","0.0","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","0.0","0.0","0.0","0.0","","","0.0","0.0","","","","0.0","0.0","","","","","Fail","","","","","","","","","",""," "," "," "," ","32"," "," "," "," ","32",,,
