"","","","LG_Char","0.51"
"","","","GBD Version","4.01.2591","","","","","Temp","Limits Method"
"","","","Date","29-Apr-22 6:09:17 AM (PST)","","","","","-40","Guaranteed By Design"
"","","","Die Type","VK78A-0B","","","","","0","Guaranteed By Design"
"","","","Product","MAX20810","","","","","32","Guaranteed By Design"
"","","","Lot Number","","","","","","85","Guaranteed By Design"
"","","","Wafer Number","","","","","","125","Guaranteed By Design"
"","","","Engineer","","","","","","",""
"","","","Approved By","","","","","","",""
"","","","","","","","","","",""
"","","","","","","","","","",""
"","","","","","","","","","",""
"","","","","","TestType","","","Mean","Median","StDev","Min","Max","","NoScale","PD","SD","OD","SU","OU","NSigDown","NSigUp","GBDMinck","GBDMaxck","GBDMin","GBDMax","TesterLow","TesterHigh","LimitOverrideLow","LimitOverrideHigh","ECMinInput","ECMaxInput","GBCalcType","GBCalcTester","GBCalcComp","GBCalcGage1","GBCalcGage2","GBCalcCorrTar","GBCalcCorrDeltaMin","GBCalcCorrDeltaMax","GBCalcIns","GBCalcSupplyMean","GBCorrReq","GBCalcBlank","GBTestType","LimitsMethod","GBTempReq","GBTempMeansTested","GBTempMeanMin","GBTempMeanMax","GBTempDriftNeg","GBTempDriftPos","GBTempSigmaDriftMin","GBTempSigmaDriftMax","GBTempSigmaMin","GBTempSigmaMax","GBResCalcGage","GBTempValidDriftNeg","GBTempValidDriftPos","GBTempECShiftMin","GBTempECShiftMax","GBUncertaintyMin","GBUncertaintyMax","GBResDefMin","GBResDefMax","GBResCalcMinTotal","GBResCalcMaxTotal","GBResUserLow","GBResUserHigh","GBResAppLow","GBResAppHigh","CalcEC","ECMinOutput","ECMaxOutput","FTMin","FTMax","FTSPFOnlyMin","FTSPFOnlyMax","FTSPFMin","FTSPFMax","","SigmaP","SigmaD","GBDPassedMethod","","","","","","dB","Group"
"","","","Test #","Test Name","Test Type","Temp","Unit","Mean","Median","Standard Deviation","Min","Max","","Default Scales?","Process Dependent","Scale (Down)","Offset (Down)","Scale (Up)","Offset (Up)","N Sigma (Down)","N Sigma (Up)","GBD No Scale Min","GBD No Scale Max","GBD Min","GBD Max","EC/QA Low Limit (from tester)","EC/QA High Limit (from tester)","EC/QA Low Limit (Override)","EC/QA High Limit (Override)","EC / QA Min (Input)","EC / QA Max (Input)","GB Type","Tester Accuracy","HW Component Accuracy","T2T Gage or Combined Gage Sigma","B2B Gage Sigma","Correlation Target","Correlation Delta Min","Correlation Delta Max","Insertion Repeatability","Supply Mean Shift","Correlation Components Required?","Calculation Blank?","GB Test Type?","Limits Method","Temperature Components Required?","Means of Temperatures tested","Temperature Mean Shift (Min)","Temperature Mean Shift (Max)","NegDrift","PosDrift","Temperature Sigma Drift","Temperature Sigma Drift","Temperature Sigma Shift (Min)","Temperature Sigma Shift (Max)","Calculated Gage Components","Valid NegDrift","Valid PosDrift","EC Shift (Min)","EC Shift (Max)","Uncertainty GB (Min)","Uncertainty GB (Max)","Default Guardband (Min)","Default Guardband (Max)","Calculated Guardband (Min)","Calculated Guardband (Max)","Override Guardband (Min)","Override Guardband (Max)","Applied Guardband (Min)","Applied Guardband (Max)","Calc EC?","EC / QA Min (Output)","EC / QA Max (Output)","FT Min","FT Max","(For Calc Only) SPF (Min)","(For Calc Only) SPF (Max)","(For Calc Only) FT SPF (Min)","(For Calc Only) FT SPF (Min)","QA
GBD
Flag","Population Sigmas Passed","Drift Sigmas Passed","Passed GBD by Method","QA CPK","FT CPK","FT CP Low","FT CP High","Yield Loss","","","Data Sheet Parameter","Notes","","","Sigma T Max","Sigma TSPF Max","Sigma T","-40","0","32","85","125","","Neg Mean Drift","Pos Mean Drift","Drift Temp","-40","0","32","85","125"
"","","","1101060","T101 I_0ppm_trim_post_AVDD_1p95V/","CHAR - Only","-40","uA","9.878772","9.875023","46.07729E-03","9.777056","10.00079","","","FALSE","1","0","1","0","","","","","9.602308","10.15523","","","9.5","10.5","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","0.0","0.0","0.0","0.0","","","0.0","0.0","","","","9.5","10.5","","","","","Exempt","8.220362","","","2.740120","2.740120","","","0.00000000000001014447371185832%","",""," "," ","0.0"," ","-40","0.0","0.0","0.0","0.0"," "," "," "," ","-40","0.0","0.0","0.0","0.0",,,
"","","","1101060","T101 I_0ppm_trim_post_AVDD_1p95V/","CHAR - Only","0","uA","9.947376","9.946219","18.77024E-03","9.909473","9.993510","","","FALSE","1","0","1","0","","","","","9.834754","10.05999","","","9.5","10.5","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","0.0","0.0","0.0","0.0","","","0.0","0.0","","","","9.5","10.5","","","","","Exempt","23.83433","","","7.944776","7.944776","","","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007361452145587397%","",""," "," ","0.0"," ","0","0.0","0.0","0.0","0.0"," "," "," "," ","0","0.0","0.0","0.0","0.0",,,
"","","","1101060","T101 I_0ppm_trim_post_AVDD_1p95V/","CHAR - Only","32","uA","9.999907","9.999986","4.717251E-03","9.985539","10.01186","","","FALSE","1","0","1","0","","","","","9.971603","10.02821","","","9.96","10.04","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","0.0","0.0","0.0","0.0","","","0.0","0.0","","","","9.96","10.04","","","","","Exempt","8.459858","","","2.819952","2.819952","","","0.0000000000000013385114669111775%","",""," "," ","0.0"," ","32","0.0","0.0","0.0","0.0"," "," "," "," ","32","0.0","0.0","0.0","0.0",,,
"","","","1101060","T101 I_0ppm_trim_post_AVDD_1p95V/","CHAR - Only","85","uA","10.07774","10.07776","21.90718E-03","10.02492","10.13058","","","FALSE","1","0","1","0","","","","","9.946302","10.20918","","","9.5","10.5","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","0.0","0.0","0.0","0.0","","","0.0","0.0","","","","9.5","10.5","","","","","Exempt","19.27468","","","6.424894","6.424894","","","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000014190325834967354%","",""," "," ","0.0"," ","85","0.0","0.0","0.0","0.0"," "," "," "," ","85","0.0","0.0","0.0","0.0",,,
"","","","1101060","T101 I_0ppm_trim_post_AVDD_1p95V/","CHAR - Only","125","uA","10.11639","10.11468","35.80084E-03","10.02874","10.19674","","","FALSE","1","0","1","0","","","","","9.901591","10.33120","","","9.5","10.5","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","0.0","0.0","0.0","0.0","","","0.0","0.0","","","","9.5","10.5","","","","","Exempt","10.71491","","","3.571639","3.571639","","","0.00000000000000000000000000000000000000000000000000000000000000009834714296599477%","",""," "," ","0.0"," ","125","0.0","0.0","0.0","0.0"," "," "," "," ","125","0.0","0.0","0.0","0.0",,,
"","","","1101050","T101 I_0ppm_trim_post_AVDD_1p71V/","CHAR - Only","-40","uA","9.877323","9.873606","46.14461E-03","9.777056","9.999645","","","FALSE","1","0","1","0","","","","","9.600455","10.15419","","","9.5","10.5","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","0.0","0.0","0.0","0.0","","","0.0","0.0","","","","9.5","10.5","","","","","Exempt","8.176976","","","2.725658","2.725658","","","0.00000000000001455271730555679%","",""," "," ","0.0"," ","-40","0.0","0.0","0.0","0.0"," "," "," "," ","-40","0.0","0.0","0.0","0.0",,,
"","","","1101050","T101 I_0ppm_trim_post_AVDD_1p71V/","CHAR - Only","0","uA","9.946158","9.944675","18.79475E-03","9.906034","9.991791","","","FALSE","1","0","1","0","","","","","9.833390","10.05892","","","9.5","10.5","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","0.0","0.0","0.0","0.0","","","0.0","0.0","","","","9.5","10.5","","","","","Exempt","23.73848","","","7.912827","7.912827","","","0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007224968192901982%","",""," "," ","0.0"," ","0","0.0","0.0","0.0","0.0"," "," "," "," ","0","0.0","0.0","0.0","0.0",,,
"","","","1101050","T101 I_0ppm_trim_post_AVDD_1p71V/","CHAR - Only","32","uA","9.998732","9.998942","4.747529E-03","9.984966","10.01300","","","FALSE","1","0","1","0","","","","","9.970247","10.02721","","","9.96","10.04","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","0.0","0.0","0.0","0.0","","","0.0","0.0","","","","9.96","10.04","","","","","Exempt","8.158509","","","2.719503","2.719503","","","0.00000000000001695922137334394%","",""," "," ","0.0"," ","32","0.0","0.0","0.0","0.0"," "," "," "," ","32","0.0","0.0","0.0","0.0",,,
"","","","1101050","T101 I_0ppm_trim_post_AVDD_1p71V/","CHAR - Only","85","uA","10.07657","10.07630","21.83609E-03","10.02434","10.12887","","","FALSE","1","0","1","0","","","","","9.945561","10.20759","","","9.5","10.5","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","0.0","0.0","0.0","0.0","","","0.0","0.0","","","","9.5","10.5","","","","","Exempt","19.39089","","","6.463632","6.463632","","","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006029957944500805%","",""," "," ","0.0"," ","85","0.0","0.0","0.0","0.0"," "," "," "," ","85","0.0","0.0","0.0","0.0",,,
"","","","1101050","T101 I_0ppm_trim_post_AVDD_1p71V/","CHAR - Only","125","uA","10.11483","10.11336","35.77887E-03","10.02759","10.19502","","","FALSE","1","0","1","0","","","","","9.900160","10.32950","","","9.5","10.5","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","0.0","0.0","0.0","0.0","","","0.0","0.0","","","","9.5","10.5","","","","","Exempt","10.76517","","","3.588390","3.588390","","","0.00000000000000000000000000000000000000000000000000000000000000017412885713965265%","",""," "," ","0.0"," ","125","0.0","0.0","0.0","0.0"," "," "," "," ","125","0.0","0.0","0.0","0.0",,,
"","","","1102040","T102 Osc_trim_post/","TRIM - Post Meas","-40","kHZ","379.9527","380.0963","2.556664","374.1931","385.0648","","","FALSE","1","0","1","0","","","","","364.6127","395.2926","","","346.9","403.1","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","2.81","2.81","0.0","0.0","","","2.81","2.81","","","","349.71","400.29","","","","","Warn","9.053705","","","3.017901","2.651539","","","0.00000000000008881784197001252%","",""," "," ","0.0"," ","-40","0.0","0.0","0.0","0.0"," "," "," "," ","-40","0.0","0.0","0.0","0.0",,,
"","","","1102040","T102 Osc_trim_post/","TRIM - Post Meas","0","kHZ","377.5288","377.7079","2.532148","372.1379","382.4630","","","FALSE","1","0","1","0","","","","","362.3359","392.7217","","","346.9","403.1","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","2.81","2.81","0.0","0.0","","","2.81","2.81","","","","349.71","400.29","","","","","Warn","10.09860","","","3.366201","2.996291","","","0.00000000000000000000000002225014135330294%","",""," "," ","0.0"," ","0","0.0","0.0","0.0","0.0"," "," "," "," ","0","0.0","0.0","0.0","0.0",,,
"","","","1102040","T102 Osc_trim_post/","TRIM - Post Meas","32","kHZ","375.2426","375.4109","2.479984","370.053","380.2041","","","FALSE","1","0","1","0","","","","","360.3627","390.1225","","","360.0","390.5","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","1.525","1.525","0.0","0.0","","","1.525","1.525","","","","361.525","388.975","","","","","Warn","6.146269","","","2.048756","1.843782","","","0.0000031250243297905365%","",""," "," ","0.0"," ","32","0.0","0.0","0.0","0.0"," "," "," "," ","32","0.0","0.0","0.0","0.0",,,
"","","","1102040","T102 Osc_trim_post/","TRIM - Post Meas","85","kHZ","371.3583","371.5793","2.468467","366.4855","376.5184","","","FALSE","1","0","1","0","","","","","356.5475","386.1691","","","346.9","403.1","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","2.81","2.81","0.0","0.0","","","2.81","2.81","","","","349.71","400.29","","","","","Warn","9.908307","","","3.302769","2.923316","","","0.00000000000000008937343934695518%","",""," "," ","0.0"," ","85","0.0","0.0","0.0","0.0"," "," "," "," ","85","0.0","0.0","0.0","0.0",,,
"","","","1102040","T102 Osc_trim_post/","TRIM - Post Meas","125","kHZ","367.4001","367.6932","2.460836","362.5868","372.5411","","","FALSE","1","0","1","0","","","","","352.6351","382.1651","","","346.9","403.1","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","2.81","2.81","0.0","0.0","","","2.81","2.81","","","","349.71","400.29","","","","","Warn","8.330567","","","2.776855","2.396226","","","0.00000000003271062965452306%","",""," "," ","0.0"," ","125","0.0","0.0","0.0","0.0"," "," "," "," ","125","0.0","0.0","0.0","0.0",,,
"","","","1102060","T102 Osc_trim_post_AVDD_1p95V/","CHAR - Only","-40","kHz","380.6731","380.8124","2.576751","374.9531","385.8256","","","FALSE","1","0","1","0","","","","","365.2126","396.1336","","","346.9","403.1","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","0.0","0.0","0.0","0.0","","","0.0","0.0","","","","346.9","403.1","","","","","Exempt","8.703551","","","2.901183","2.901183","","","0.0000000000000000000000000000000000001503961859030164%","",""," "," ","0.0"," ","-40","0.0","0.0","0.0","0.0"," "," "," "," ","-40","0.0","0.0","0.0","0.0",,,
"","","","1102060","T102 Osc_trim_post_AVDD_1p95V/","CHAR - Only","0","kHz","378.2044","378.3987","2.554948","372.8456","383.1713","","","FALSE","1","0","1","0","","","","","362.8747","393.5341","","","346.9","403.1","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","0.0","0.0","0.0","0.0","","","0.0","0.0","","","","346.9","403.1","","","","","Exempt","9.744051","","","3.248017","3.248017","","","0.000000000000000000000000000000008147119565621211%","",""," "," ","0.0"," ","0","0.0","0.0","0.0","0.0"," "," "," "," ","0","0.0","0.0","0.0","0.0",,,
"","","","1102060","T102 Osc_trim_post_AVDD_1p95V/","CHAR - Only","32","kHz","375.8639","376.0328","2.503826","370.7148","380.9308","","","FALSE","1","0","1","0","","","","","360.8410","390.8869","","","358.5","391.5","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","0.0","0.0","0.0","0.0","","","0.0","0.0","","","","358.5","391.5","","","","","Exempt","6.244853","","","2.081617","2.081617","","","0.000000021413007850822358%","",""," "," ","0.0"," ","32","0.0","0.0","0.0","0.0"," "," "," "," ","32","0.0","0.0","0.0","0.0",,,
"","","","1102060","T102 Osc_trim_post_AVDD_1p95V/","CHAR - Only","85","kHz","371.8833","372.1209","2.496527","367.0535","377.0935","","","FALSE","1","0","1","0","","","","","356.9041","386.8624","","","346.9","403.1","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","0.0","0.0","0.0","0.0","","","0.0","0.0","","","","346.9","403.1","","","","","Exempt","10.00722","","","3.335742","3.335742","","","0.0000000000000000000007083295443963927%","",""," "," ","0.0"," ","85","0.0","0.0","0.0","0.0"," "," "," "," ","85","0.0","0.0","0.0","0.0",,,
"","","","1102060","T102 Osc_trim_post_AVDD_1p95V/","CHAR - Only","125","kHz","367.8299","368.0768","2.492311","363.0097","373.0432","","","FALSE","1","0","1","0","","","","","352.8760","382.7838","","","346.9","403.1","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","0.0","0.0","0.0","0.0","","","0.0","0.0","","","","346.9","403.1","","","","","Exempt","8.397811","","","2.799270","2.799270","","","0.000000000000002274375855951119%","",""," "," ","0.0"," ","125","0.0","0.0","0.0","0.0"," "," "," "," ","125","0.0","0.0","0.0","0.0",,,
"","","","1102050","T102 Osc_trim_post_AVDD_1p71V/","CHAR - Only","-40","kHz","379.0393","379.1858","2.538540","373.2516","384.0927","","","FALSE","1","0","1","0","","","","","363.8081","394.2706","","","346.9","403.1","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","0.0","0.0","0.0","0.0","","","0.0","0.0","","","","346.9","403.1","","","","","Exempt","9.478131","","","3.159377","3.159377","","","0.00000000000000000000000000000000004889320262051296%","",""," "," ","0.0"," ","-40","0.0","0.0","0.0","0.0"," "," "," "," ","-40","0.0","0.0","0.0","0.0",,,
"","","","1102050","T102 Osc_trim_post_AVDD_1p71V/","CHAR - Only","0","kHz","376.6620","376.8376","2.513344","371.2577","381.5350","","","FALSE","1","0","1","0","","","","","361.5820","391.7421","","","346.9","403.1","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","0.0","0.0","0.0","0.0","","","0.0","0.0","","","","346.9","403.1","","","","","Exempt","10.51902","","","3.506341","3.506341","","","0.000000000000000000000000000001189033222311763%","",""," "," ","0.0"," ","0","0.0","0.0","0.0","0.0"," "," "," "," ","0","0.0","0.0","0.0","0.0",,,
"","","","1102050","T102 Osc_trim_post_AVDD_1p71V/","CHAR - Only","32","kHz","374.4169","374.4865","2.460409","369.2025","379.3503","","","FALSE","1","0","1","0","","","","","359.6545","389.1794","","","358.5","391.5","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","0.0","0.0","0.0","0.0","","","0.0","0.0","","","","358.5","391.5","","","","","Exempt","6.469246","","","2.156415","2.156415","","","0.000000005116369922194155%","",""," "," ","0.0"," ","32","0.0","0.0","0.0","0.0"," "," "," "," ","32","0.0","0.0","0.0","0.0",,,
"","","","1102050","T102 Osc_trim_post_AVDD_1p71V/","CHAR - Only","85","kHz","370.6111","370.8482","2.449626","365.7337","375.7296","","","FALSE","1","0","1","0","","","","","355.9134","385.3089","","","346.9","403.1","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","0.0","0.0","0.0","0.0","","","0.0","0.0","","","","346.9","403.1","","","","","Exempt","9.679516","","","3.226505","3.226505","","","0.000000000000000000018422703881694074%","",""," "," ","0.0"," ","85","0.0","0.0","0.0","0.0"," "," "," "," ","85","0.0","0.0","0.0","0.0",,,
"","","","1102050","T102 Osc_trim_post_AVDD_1p71V/","CHAR - Only","125","kHz","366.7419","367.01","2.438724","361.9387","371.8700","","","FALSE","1","0","1","0","","","","","352.1096","381.3743","","","346.9","403.1","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","0.0","0.0","0.0","0.0","","","0.0","0.0","","","","346.9","403.1","","","","","Exempt","8.136213","","","2.712071","2.712071","","","0.00000000000002039168466515031%","",""," "," ","0.0"," ","125","0.0","0.0","0.0","0.0"," "," "," "," ","125","0.0","0.0","0.0","0.0",,,
"","","","1110040","T103 RPH_trim_post/","TRIM - Post Meas","-40","kOhms","1.616387","1.613339","24.50384E-03","1.572663","1.674350","","","FALSE","1","0","1","0","","","","","1.469364","1.763410","","","1.34","1.85","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","25.5E-03","25.5E-03","0.0","0.0","","","25.5E-03","25.5E-03","","","","1.3655","1.8245","","","","","Warn","9.533722","","","3.177907","2.831023","","","0.00000000000000000000006651730928847385%","",""," "," ","0.0"," ","-40","0.0","0.0","0.0","0.0"," "," "," "," ","-40","0.0","0.0","0.0","0.0",,,
"","","","1110040","T103 RPH_trim_post/","TRIM - Post Meas","0","kOhms","1.606210","1.603429","24.13087E-03","1.563272","1.662068","","","FALSE","1","0","1","0","","","","","1.461425","1.750995","","","1.34","1.85","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","25.5E-03","25.5E-03","0.0","0.0","","","25.5E-03","25.5E-03","","","","1.3655","1.8245","","","","","Warn","10.10280","","","3.367601","3.015355","","","0.0000000000000000000009784274960616939%","",""," "," ","0.0"," ","0","0.0","0.0","0.0","0.0"," "," "," "," ","0","0.0","0.0","0.0","0.0",,,
"","","","1110040","T103 RPH_trim_post/","TRIM - Post Meas","32","kOhms","1.590653","1.588351","22.38799E-03","1.552115","1.640798","","","FALSE","1","0","1","0","","","","","1.456325","1.724981","","","1.456","1.74","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","14.2E-03","14.2E-03","0.0","0.0","","","14.2E-03","14.2E-03","","","","1.4702","1.7258","","","","","Warn","6.014556","","","2.004852","1.793429","","","0.0000037970725481817576%","",""," "," ","0.0"," ","32","0.0","0.0","0.0","0.0"," "," "," "," ","32","0.0","0.0","0.0","0.0",,,
"","","","1110040","T103 RPH_trim_post/","TRIM - Post Meas","85","kOhms","1.539935","1.536727","18.95915E-03","1.509786","1.583918","","","FALSE","1","0","1","0","","","","","1.426180","1.653690","","","1.34","1.85","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","25.5E-03","25.5E-03","0.0","0.0","","","25.5E-03","25.5E-03","","","","1.3655","1.8245","","","","","Warn","10.54559","","","3.515197","3.066865","","","0.0000000000000000017798314662605292%","",""," "," ","0.0"," ","85","0.0","0.0","0.0","0.0"," "," "," "," ","85","0.0","0.0","0.0","0.0",,,
"","","","1110040","T103 RPH_trim_post/","TRIM - Post Meas","125","kOhms","1.486513","1.483596","17.64107E-03","1.458402","1.527687","","","FALSE","1","0","1","0","","","","","1.380667","1.592359","","","1.34","1.85","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","25.5E-03","25.5E-03","0.0","0.0","","","25.5E-03","25.5E-03","","","","1.3655","1.8245","","","","","Warn","8.305243","","","2.768414","2.286584","","","0.0000000003448970678882788%","",""," "," ","0.0"," ","125","0.0","0.0","0.0","0.0"," "," "," "," ","125","0.0","0.0","0.0","0.0",,,
"","","","1220050","T122 AFE_RPH_trim_post/","TRIM - Post Meas","-40","kOhm","7.913110","7.910265","34.52287E-03","7.856498","7.980262","","","FALSE","1","0","1","0","","","","","7.705973","8.120248","","","7.5","8.16","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","33.0E-03","33.0E-03","0.0","0.0","","","33.0E-03","33.0E-03","","","","7.533","8.127","","","","","Warn","7.151464","","","2.383821","2.065192","","","0.00000002903610685223157%","",""," "," ","0.0"," ","-40","0.0","0.0","0.0","0.0"," "," "," "," ","-40","0.0","0.0","0.0","0.0",,,
"","","","1220050","T122 AFE_RPH_trim_post/","TRIM - Post Meas","0","kOhm","7.858793","7.856021","33.87007E-03","7.803543","7.923693","","","FALSE","1","0","1","0","","","","","7.655572","8.062013","","","7.5","8.16","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","33.0E-03","33.0E-03","0.0","0.0","","","33.0E-03","33.0E-03","","","","7.533","8.127","","","","","Warn","8.893010","","","2.964336","2.639566","","","0.00000000000012212456597686306%","",""," "," ","0.0"," ","0","0.0","0.0","0.0","0.0"," "," "," "," ","0","0.0","0.0","0.0","0.0",,,
